Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Discount,Amount,Rating,Payment_Method,Customer_Name,City,Customer_Segment,Age,Product,Category,Unit_Price,Profit
O00559,2026-04-06,C0167,P021,4,0.15,1696.6,4,Cash,Customer_0167,Madurai,Student,30,Face Wash,Beauty,499,333.42
O00560,2026-05-31,C0049,P022,3,0.1,1887.3,4,Debit Card,Customer_0049,Coimbatore,Student,41,Shampoo,Beauty,699,237.41
O00561,2026-07-11,C0214,P026,1,0.1,179.1,2,UPI,Customer_0214,Coimbatore,Student,48,Notebook,Stationery,199,44.41
O00562,2026-02-11,C0159,P018,2,0.05,2468.1,5,Credit Card,Customer_0159,Madurai,Professional,53,Desk Lamp,Home,1299,413.24
O00563,2026-03-10,C0173,P007,4,0.0,6396.0,5,UPI,Customer_0173,Hyderabad,Business,18,Laptop Stand,Electronics,1599,1608.09
O00564,2026-05-02,C0042,P023,2,0.05,1518.1,5,UPI,Customer_0042,Madurai,Business,18,Moisturizer,Beauty,799,192.89
O00565,2026-02-27,C0110,P002,3,0.1,6747.3,5,Debit Card,Customer_0110,Madurai,Business,51,Bluetooth Speaker,Electronics,2499,1483.58
O00566,2026-04-19,C0296,P018,4,0.1,4676.4,4,Credit Card,Customer_0296,Delhi,Professional,29,Desk Lamp,Home,1299,1225.29
O00567,2026-04-30,C0231,P028,3,0.15,1272.45,5,UPI,Customer_0231,Delhi,Professional,45,Calculator,Stationery,499,235.99
O00568,2026-05-11,C0175,P005,3,0.1,3507.3,4,UPI,Customer_0175,Hyderabad,Business,51,Gaming Mouse,Electronics,1299,748.67
O00569,2026-05-04,C0258,P001,1,0.1,1799.1,5,Debit Card,Customer_0258,Hyderabad,Professional,20,Wireless Earbuds,Electronics,1999,243.73
O00570,2026-08-09,C0126,P024,3,0.1,1617.3,5,Debit Card,Customer_0126,Hyderabad,Professional,26,Sunscreen,Beauty,599,331.21
O00571,2026-02-18,C0181,P002,2,0.05,4748.1,5,Net Banking,Customer_0181,Hyderabad,Business,48,Bluetooth Speaker,Electronics,2499,1243.86
O00572,2026-04-14,C0087,P005,3,0.05,3702.15,5,Cash,Customer_0087,Chennai,Professional,34,Gaming Mouse,Electronics,1299,1055.13
O00573,2026-03-17,C0153,P008,3,0.15,5862.45,4,UPI,Customer_0153,Pune,Business,25,USB-C Hub,Electronics,2299,1497.26
O00574,2026-05-30,C0016,P027,2,0.1,448.2,5,Credit Card,Customer_0016,Madurai,Business,41,Pen Set,Stationery,249,133.24
O00575,2026-06-25,C0064,P011,4,0.1,10796.4,4,Credit Card,Customer_0064,Bengaluru,Professional,19,Running Shoes,Fashion,2999,1556.1
O00576,2026-08-04,C0278,P021,2,0.1,898.2,3,Credit Card,Customer_0278,Mumbai,Professional,48,Face Wash,Beauty,499,201.82
O00577,2026-07-09,C0096,P019,3,0.05,1992.15,5,Debit Card,Customer_0096,Bengaluru,Business,33,Water Bottle,Home,699,280.79
O00578,2026-06-17,C0155,P004,1,0.05,1424.05,4,Debit Card,Customer_0155,Mumbai,Professional,43,Power Bank,Electronics,1499,321.38
O00579,2026-04-18,C0127,P022,3,0.1,1887.3,4,Debit Card,Customer_0127,Chennai,Professional,41,Shampoo,Beauty,699,248.63
O00580,2026-04-29,C0107,P025,1,0.15,1274.15,2,Net Banking,Customer_0107,Hyderabad,Professional,22,Perfume,Beauty,1499,196.33
O00581,2026-05-29,C0227,P018,1,0.15,1104.15,5,Net Banking,Customer_0227,Delhi,Student,45,Desk Lamp,Home,1299,316.9
O00582,2026-01-31,C0013,P014,4,0.1,2876.4,4,Credit Card,Customer_0013,Bengaluru,Professional,40,T-Shirt,Fashion,799,397.74
O00583,2026-02-05,C0029,P018,2,0.1,2338.2,4,Net Banking,Customer_0029,Pune,Professional,35,Desk Lamp,Home,1299,632.23
O00584,2026-08-17,C0138,P015,4,0.05,6836.2,4,Credit Card,Customer_0138,Pune,Professional,32,Hoodie,Fashion,1799,1821.39
O00585,2026-07-19,C0090,P023,1,0.15,679.15,4,Credit Card,Customer_0090,Madurai,Student,21,Moisturizer,Beauty,799,141.01
O00586,2026-03-22,C0248,P008,1,0.0,2299.0,4,Credit Card,Customer_0248,Pune,Professional,53,USB-C Hub,Electronics,2299,401.79
O00587,2026-07-14,C0042,P014,2,0.05,1518.1,4,UPI,Customer_0042,Madurai,Business,18,T-Shirt,Fashion,799,197.28
O00588,2026-02-03,C0143,P027,4,0.15,846.6,4,Cash,Customer_0143,Pune,Student,25,Pen Set,Stationery,249,172.02
O00589,2026-04-09,C0098,P020,1,0.0,4499.0,5,Debit Card,Customer_0098,Coimbatore,Business,20,Coffee Maker,Home Appliances,4499,1185.44
O00590,2026-09-01,C0192,P007,1,0.1,1439.1,5,Net Banking,Customer_0192,Delhi,Professional,21,Laptop Stand,Electronics,1599,184.97
O00591,2026-02-18,C0252,P017,1,0.0,7499.0,5,Credit Card,Customer_0252,Pune,Student,52,Study Table,Furniture,7499,1879.88
O00592,2026-02-27,C0058,P019,3,0.1,1887.3,3,Cash,Customer_0058,Hyderabad,Professional,51,Water Bottle,Home,699,548.12
O00593,2026-05-09,C0052,P024,3,0.05,1707.15,3,UPI,Customer_0052,Delhi,Student,25,Sunscreen,Beauty,599,280.47
O00594,2026-03-18,C0034,P001,3,0.15,5097.45,5,Net Banking,Customer_0034,Coimbatore,Business,53,Wireless Earbuds,Electronics,1999,884.41
O00595,2026-05-15,C0100,P001,3,0.15,5097.45,5,Credit Card,Customer_0100,Pune,Professional,31,Wireless Earbuds,Electronics,1999,981.51
O00596,2026-03-29,C0096,P017,4,0.1,26996.4,5,Credit Card,Customer_0096,Bengaluru,Business,33,Study Table,Furniture,7499,5183.01
O00597,2026-08-31,C0298,P021,4,0.0,1996.0,4,Credit Card,Customer_0298,Bengaluru,Professional,40,Face Wash,Beauty,499,395.9
O00598,2026-02-24,C0138,P015,1,0.05,1709.05,3,UPI,Customer_0138,Pune,Professional,32,Hoodie,Fashion,1799,448.18
O00599,2026-04-07,C0069,P023,3,0.0,2397.0,5,UPI,Customer_0069,Coimbatore,Professional,49,Moisturizer,Beauty,799,446.77
O00600,2026-06-19,C0285,P030,1,0.0,2999.0,2,UPI,Customer_0285,Madurai,Student,22,Travel Bag,Accessories,2999,884.32
O00601,2026-04-17,C0127,P015,4,0.15,6116.6,3,Debit Card,Customer_0127,Chennai,Professional,41,Hoodie,Fashion,1799,761.49
O00602,2026-05-02,C0084,P016,2,0.05,17098.1,5,UPI,Customer_0084,Hyderabad,Professional,49,Office Chair,Furniture,8999,3154.78
O00603,2026-03-19,C0255,P019,4,0.0,2796.0,5,Debit Card,Customer_0255,Madurai,Student,30,Water Bottle,Home,699,585.24
O00604,2026-06-09,C0070,P019,2,0.15,1188.3,5,UPI,Customer_0070,Coimbatore,Business,26,Water Bottle,Home,699,203.86
O00605,2026-05-11,C0295,P021,1,0.1,449.1,3,UPI,Customer_0295,Chennai,Student,48,Face Wash,Beauty,499,128.92
O00606,2026-05-08,C0257,P028,2,0.05,948.1,5,Net Banking,Customer_0257,Hyderabad,Professional,18,Calculator,Stationery,499,120.89
O00607,2026-09-07,C0045,P011,2,0.1,5398.2,5,Debit Card,Customer_0045,Bengaluru,Professional,45,Running Shoes,Fashion,2999,1057.48
O00608,2026-02-11,C0244,P017,1,0.15,6374.15,5,Cash,Customer_0244,Bengaluru,Professional,32,Study Table,Furniture,7499,848.55
O00609,2026-03-26,C0221,P015,2,0.0,3598.0,1,UPI,Customer_0221,Bengaluru,Business,33,Hoodie,Fashion,1799,469.6
O00610,2026-08-21,C0131,P001,1,0.15,1699.15,3,UPI,Customer_0131,Hyderabad,Student,28,Wireless Earbuds,Electronics,1999,389.52
O00611,2026-07-19,C0015,P010,1,0.0,699.0,5,Credit Card,Customer_0015,Bengaluru,Professional,23,Phone Case,Accessories,699,136.47
O00612,2026-04-27,C0186,P021,3,0.1,1347.3,4,UPI,Customer_0186,Coimbatore,Professional,39,Face Wash,Beauty,499,374.48
O00613,2026-07-28,C0104,P005,2,0.0,2598.0,5,Debit Card,Customer_0104,Chennai,Professional,54,Gaming Mouse,Electronics,1299,527.71
O00614,2026-07-25,C0224,P009,3,0.15,7647.45,5,UPI,Customer_0224,Pune,Business,45,Webcam,Electronics,2999,2217.76
O00615,2026-08-06,C0269,P022,1,0.0,699.0,5,Credit Card,Customer_0269,Bengaluru,Business,44,Shampoo,Beauty,699,117.36
O00616,2026-03-26,C0298,P008,3,0.15,5862.45,5,Debit Card,Customer_0298,Bengaluru,Professional,40,USB-C Hub,Electronics,2299,1349.05
O00617,2026-08-13,C0113,P017,1,0.1,6749.1,5,Credit Card,Customer_0113,Hyderabad,Professional,25,Study Table,Furniture,7499,1519.9
O00618,2026-01-30,C0066,P003,4,0.15,11896.6,5,Debit Card,Customer_0066,Chennai,Student,21,Smart Watch,Electronics,3499,2518.77
O00619,2026-08-02,C0176,P002,4,0.15,8496.6,5,Credit Card,Customer_0176,Delhi,Student,53,Bluetooth Speaker,Electronics,2499,1038.19
O00620,2026-01-29,C0020,P009,2,0.0,5998.0,5,Credit Card,Customer_0020,Bengaluru,Professional,35,Webcam,Electronics,2999,1445.2
O00621,2026-01-27,C0146,P007,4,0.15,5436.6,5,Cash,Customer_0146,Mumbai,Professional,38,Laptop Stand,Electronics,1599,1335.95
O00622,2026-02-16,C0018,P016,4,0.1,32396.4,5,Credit Card,Customer_0018,Chennai,Business,32,Office Chair,Furniture,8999,4995.52
O00623,2026-05-04,C0205,P011,4,0.0,11996.0,5,Cash,Customer_0205,Chennai,Professional,42,Running Shoes,Fashion,2999,2579.61
O00624,2026-01-12,C0222,P010,1,0.1,629.1,5,UPI,Customer_0222,Bengaluru,Business,37,Phone Case,Accessories,699,88.14
O00625,2026-06-30,C0148,P027,2,0.1,448.2,5,Net Banking,Customer_0148,Bengaluru,Professional,54,Pen Set,Stationery,249,117.94
O00626,2026-01-25,C0022,P019,4,0.05,2656.2,4,Cash,Customer_0022,Hyderabad,Professional,40,Water Bottle,Home,699,622.64
O00627,2026-02-08,C0072,P017,1,0.0,7499.0,5,Credit Card,Customer_0072,Mumbai,Student,24,Study Table,Furniture,7499,1359.1
O00628,2026-05-10,C0025,P010,4,0.15,2376.6,5,UPI,Customer_0025,Coimbatore,Student,47,Phone Case,Accessories,699,518.61
O00629,2026-07-12,C0159,P019,4,0.1,2516.4,4,Debit Card,Customer_0159,Madurai,Professional,53,Water Bottle,Home,699,413.25
O00630,2026-01-13,C0194,P028,2,0.15,848.3,4,Credit Card,Customer_0194,Chennai,Business,42,Calculator,Stationery,499,252.05
O00631,2026-01-21,C0086,P019,4,0.15,2376.6,5,Cash,Customer_0086,Chennai,Student,42,Water Bottle,Home,699,675.7
O00632,2026-01-23,C0047,P017,4,0.15,25496.6,4,Cash,Customer_0047,Madurai,Business,29,Study Table,Furniture,7499,5438.82
O00633,2026-07-10,C0063,P017,1,0.0,7499.0,4,UPI,Customer_0063,Bengaluru,Student,32,Study Table,Furniture,7499,1722.88
O00634,2026-05-23,C0094,P005,1,0.0,1299.0,5,Net Banking,Customer_0094,Hyderabad,Student,50,Gaming Mouse,Electronics,1299,230.48
O00635,2026-06-13,C0016,P009,3,0.05,8547.15,5,Cash,Customer_0016,Madurai,Business,41,Webcam,Electronics,2999,1156.86
O00636,2026-09-01,C0127,P025,3,0.1,4047.3,5,Credit Card,Customer_0127,Chennai,Professional,41,Perfume,Beauty,1499,845.69
O00637,2026-08-05,C0282,P009,4,0.1,10796.4,5,Net Banking,Customer_0282,Madurai,Business,55,Webcam,Electronics,2999,3183.15
O00638,2026-06-03,C0067,P007,4,0.1,5756.4,5,UPI,Customer_0067,Coimbatore,Student,20,Laptop Stand,Electronics,1599,1699.36
O00639,2026-01-25,C0177,P004,2,0.0,2998.0,4,Debit Card,Customer_0177,Coimbatore,Student,47,Power Bank,Electronics,1499,707.78
O00640,2026-05-21,C0167,P006,3,0.0,11997.0,2,Credit Card,Customer_0167,Madurai,Student,30,Mechanical Keyboard,Electronics,3999,3439.92
O00641,2026-05-07,C0169,P006,2,0.15,6798.3,3,Net Banking,Customer_0169,Coimbatore,Professional,22,Mechanical Keyboard,Electronics,3999,863.5
O00642,2026-02-20,C0069,P015,2,0.0,3598.0,5,Cash,Customer_0069,Coimbatore,Professional,49,Hoodie,Fashion,1799,1068.51
O00643,2026-02-25,C0181,P027,4,0.05,946.2,5,UPI,Customer_0181,Hyderabad,Business,48,Pen Set,Stationery,249,149.01
O00644,2026-07-13,C0209,P010,4,0.0,2796.0,5,Net Banking,Customer_0209,Bengaluru,Professional,19,Phone Case,Accessories,699,694.89
O00645,2026-02-01,C0002,P028,4,0.15,1696.6,5,Net Banking,Customer_0002,Coimbatore,Student,26,Calculator,Stationery,499,365.68
O00646,2026-02-04,C0076,P025,4,0.0,5996.0,5,UPI,Customer_0076,Bengaluru,Student,43,Perfume,Beauty,1499,788.43
O00647,2026-05-22,C0075,P005,4,0.15,4416.6,5,Credit Card,Customer_0075,Delhi,Business,21,Gaming Mouse,Electronics,1299,1087.76
O00648,2026-06-27,C0092,P028,2,0.05,948.1,3,Net Banking,Customer_0092,Chennai,Student,55,Calculator,Stationery,499,269.04
O00649,2026-06-05,C0211,P003,3,0.15,8922.45,4,Net Banking,Customer_0211,Bengaluru,Business,20,Smart Watch,Electronics,3499,2002.16
O00650,2026-08-23,C0253,P009,2,0.1,5398.2,4,Debit Card,Customer_0253,Hyderabad,Student,31,Webcam,Electronics,2999,1515.38
O00651,2026-09-06,C0242,P012,3,0.15,6372.45,5,Credit Card,Customer_0242,Coimbatore,Business,48,Casual Sneakers,Fashion,2499,1661.33
O00652,2026-04-16,C0286,P007,3,0.1,4317.3,5,Net Banking,Customer_0286,Chennai,Student,37,Laptop Stand,Electronics,1599,663.69
O00653,2026-06-11,C0191,P014,2,0.05,1518.1,4,Debit Card,Customer_0191,Mumbai,Professional,52,T-Shirt,Fashion,799,266.14
O00654,2026-06-25,C0010,P028,3,0.05,1422.15,5,Credit Card,Customer_0010,Mumbai,Professional,35,Calculator,Stationery,499,401.09
O00655,2026-05-09,C0252,P009,3,0.0,8997.0,5,Net Banking,Customer_0252,Pune,Student,52,Webcam,Electronics,2999,2690.98
O00656,2026-05-03,C0120,P015,4,0.1,6476.4,5,Cash,Customer_0120,Madurai,Student,18,Hoodie,Fashion,1799,1372.72
O00657,2026-07-26,C0228,P002,1,0.0,2499.0,2,Credit Card,Customer_0228,Pune,Business,47,Bluetooth Speaker,Electronics,2499,715.97
O00658,2026-01-14,C0266,P023,1,0.05,759.05,4,Credit Card,Customer_0266,Delhi,Student,54,Moisturizer,Beauty,799,96.71
O00659,2026-03-15,C0109,P025,3,0.05,4272.15,5,Debit Card,Customer_0109,Hyderabad,Professional,52,Perfume,Beauty,1499,1122.47
O00660,2026-02-22,C0198,P029,1,0.1,809.1,5,UPI,Customer_0198,Madurai,Professional,49,Table Clock,Home,899,190.58
O00661,2026-06-07,C0028,P030,2,0.15,5098.3,4,Debit Card,Customer_0028,Chennai,Student,20,Travel Bag,Accessories,2999,1429.09
O00662,2026-06-27,C0014,P029,1,0.15,764.15,4,Debit Card,Customer_0014,Madurai,Student,47,Table Clock,Home,899,115.34
O00663,2026-09-05,C0153,P015,1,0.0,1799.0,5,Credit Card,Customer_0153,Pune,Business,25,Hoodie,Fashion,1799,537.32
O00664,2026-06-08,C0086,P009,4,0.05,11396.2,5,Debit Card,Customer_0086,Chennai,Student,42,Webcam,Electronics,2999,2012.49
O00665,2026-07-13,C0201,P004,2,0.05,2848.1,4,Credit Card,Customer_0201,Delhi,Student,52,Power Bank,Electronics,1499,511.13
O00666,2026-06-24,C0179,P009,1,0.05,2849.05,5,Net Banking,Customer_0179,Pune,Professional,50,Webcam,Electronics,2999,453.34
O00667,2026-01-31,C0123,P007,4,0.0,6396.0,4,Net Banking,Customer_0123,Mumbai,Business,18,Laptop Stand,Electronics,1599,1541.76
O00668,2026-03-09,C0188,P025,2,0.05,2848.1,5,Debit Card,Customer_0188,Hyderabad,Student,32,Perfume,Beauty,1499,745.25
O00669,2026-01-02,C0277,P010,3,0.15,1782.45,5,Credit Card,Customer_0277,Bengaluru,Student,18,Phone Case,Accessories,699,456.95
O00670,2026-01-11,C0171,P004,2,0.1,2698.2,5,Net Banking,Customer_0171,Coimbatore,Business,42,Power Bank,Electronics,1499,749.79
O00671,2026-08-04,C0052,P025,3,0.15,3822.45,5,Net Banking,Customer_0052,Delhi,Student,25,Perfume,Beauty,1499,1146.13
O00672,2026-04-02,C0037,P020,1,0.1,4049.1,5,Credit Card,Customer_0037,Pune,Student,26,Coffee Maker,Home Appliances,4499,675.49
O00673,2026-05-14,C0118,P029,1,0.05,854.05,4,Net Banking,Customer_0118,Delhi,Professional,21,Table Clock,Home,899,247.41
O00674,2026-04-14,C0277,P011,1,0.1,2699.1,4,Credit Card,Customer_0277,Bengaluru,Student,18,Running Shoes,Fashion,2999,452.34
O00675,2026-06-19,C0080,P011,3,0.1,8097.3,4,Credit Card,Customer_0080,Hyderabad,Professional,47,Running Shoes,Fashion,2999,2316.37
O00676,2026-09-01,C0160,P010,4,0.0,2796.0,3,Debit Card,Customer_0160,Chennai,Professional,36,Phone Case,Accessories,699,498.94
O00677,2026-04-25,C0095,P014,2,0.05,1518.1,5,Debit Card,Customer_0095,Bengaluru,Student,22,T-Shirt,Fashion,799,448.07
O00678,2026-04-08,C0288,P026,1,0.15,169.15,4,Debit Card,Customer_0288,Delhi,Business,37,Notebook,Stationery,199,41.69
O00679,2026-01-07,C0142,P020,3,0.15,11472.45,4,Debit Card,Customer_0142,Mumbai,Business,52,Coffee Maker,Home Appliances,4499,2911.55
O00680,2026-08-18,C0204,P017,2,0.1,13498.2,5,UPI,Customer_0204,Hyderabad,Professional,29,Study Table,Furniture,7499,2327.12
O00681,2026-02-12,C0059,P009,1,0.0,2999.0,4,Credit Card,Customer_0059,Mumbai,Student,52,Webcam,Electronics,2999,793.1
O00682,2026-08-10,C0047,P029,4,0.0,3596.0,4,Cash,Customer_0047,Madurai,Business,29,Table Clock,Home,899,845.79
O00683,2026-06-15,C0254,P017,1,0.05,7124.05,2,Debit Card,Customer_0254,Delhi,Professional,55,Study Table,Furniture,7499,945.44
O00684,2026-01-10,C0229,P003,1,0.0,3499.0,2,Debit Card,Customer_0229,Hyderabad,Professional,29,Smart Watch,Electronics,3499,462.8
O00685,2026-05-23,C0175,P024,1,0.05,569.05,5,Cash,Customer_0175,Hyderabad,Business,51,Sunscreen,Beauty,599,110.42
O00686,2026-04-10,C0027,P024,4,0.15,2036.6,4,UPI,Customer_0027,Coimbatore,Business,38,Sunscreen,Beauty,599,566.49
O00687,2026-04-10,C0132,P030,1,0.0,2999.0,5,Net Banking,Customer_0132,Hyderabad,Professional,19,Travel Bag,Accessories,2999,529.22
O00688,2026-01-17,C0243,P004,1,0.0,1499.0,4,Net Banking,Customer_0243,Delhi,Professional,19,Power Bank,Electronics,1499,207.34
O00689,2026-01-28,C0233,P021,3,0.1,1347.3,5,Debit Card,Customer_0233,Bengaluru,Professional,46,Face Wash,Beauty,499,195.81
O00690,2026-07-15,C0227,P025,4,0.15,5096.6,4,UPI,Customer_0227,Delhi,Student,45,Perfume,Beauty,1499,838.98
O00691,2026-05-02,C0105,P005,2,0.05,2468.1,3,Cash,Customer_0105,Bengaluru,Student,52,Gaming Mouse,Electronics,1299,460.65
O00692,2026-07-23,C0160,P011,3,0.05,8547.15,4,Debit Card,Customer_0160,Chennai,Professional,36,Running Shoes,Fashion,2999,1123.52
O00693,2026-09-03,C0151,P007,1,0.05,1519.05,3,UPI,Customer_0151,Coimbatore,Professional,45,Laptop Stand,Electronics,1599,358.97
O00694,2026-05-27,C0294,P020,4,0.0,17996.0,4,Debit Card,Customer_0294,Chennai,Business,35,Coffee Maker,Home Appliances,4499,2348.45
O00695,2026-02-24,C0293,P008,4,0.05,8736.2,4,Credit Card,Customer_0293,Coimbatore,Business,54,USB-C Hub,Electronics,2299,1911.45
O00696,2026-06-07,C0173,P020,3,0.05,12822.15,3,Net Banking,Customer_0173,Hyderabad,Business,18,Coffee Maker,Home Appliances,4499,1866.73
O00697,2026-08-07,C0289,P004,1,0.15,1274.15,5,UPI,Customer_0289,Mumbai,Professional,50,Power Bank,Electronics,1499,343.99
O00698,2026-03-16,C0121,P021,1,0.1,449.1,3,Net Banking,Customer_0121,Pune,Student,34,Face Wash,Beauty,499,98.83
O00699,2026-05-05,C0019,P009,3,0.1,8097.3,3,Credit Card,Customer_0019,Madurai,Student,32,Webcam,Electronics,2999,1228.76
O00700,2026-01-26,C0218,P023,3,0.0,2397.0,5,Debit Card,Customer_0218,Hyderabad,Professional,24,Moisturizer,Beauty,799,378.18
O00701,2026-05-05,C0268,P027,4,0.1,896.4,5,Debit Card,Customer_0268,Madurai,Student,33,Pen Set,Stationery,249,199.51
O00702,2026-06-27,C0077,P029,2,0.1,1618.2,5,Cash,Customer_0077,Pune,Student,33,Table Clock,Home,899,282.93
O00703,2026-02-13,C0196,P005,1,0.1,1169.1,4,Credit Card,Customer_0196,Madurai,Professional,44,Gaming Mouse,Electronics,1299,338.89
O00704,2026-07-02,C0032,P011,4,0.1,10796.4,5,Credit Card,Customer_0032,Mumbai,Business,47,Running Shoes,Fashion,2999,1552.74
O00705,2026-06-23,C0001,P011,3,0.15,7647.45,4,Debit Card,Customer_0001,Bengaluru,Student,35,Running Shoes,Fashion,2999,1621.23
O00706,2026-07-18,C0163,P014,3,0.15,2037.45,5,Credit Card,Customer_0163,Delhi,Business,31,T-Shirt,Fashion,799,435.54
O00707,2026-06-15,C0028,P024,1,0.1,539.1,5,Credit Card,Customer_0028,Chennai,Student,20,Sunscreen,Beauty,599,75.97
O00708,2026-08-17,C0155,P016,2,0.1,16198.2,5,UPI,Customer_0155,Mumbai,Professional,43,Office Chair,Furniture,8999,3424.39
O00709,2026-07-06,C0174,P002,1,0.0,2499.0,5,UPI,Customer_0174,Bengaluru,Professional,32,Bluetooth Speaker,Electronics,2499,486.82
O00710,2026-07-28,C0185,P019,4,0.05,2656.2,5,Net Banking,Customer_0185,Bengaluru,Business,36,Water Bottle,Home,699,711.88
O00711,2026-03-08,C0088,P004,4,0.05,5696.2,4,Credit Card,Customer_0088,Delhi,Professional,45,Power Bank,Electronics,1499,1385.39
O00712,2026-08-17,C0152,P025,3,0.05,4272.15,4,Net Banking,Customer_0152,Bengaluru,Business,39,Perfume,Beauty,1499,656.71
O00713,2026-01-24,C0240,P014,4,0.1,2876.4,4,Credit Card,Customer_0240,Coimbatore,Student,33,T-Shirt,Fashion,799,832.18
O00714,2026-08-06,C0184,P002,2,0.05,4748.1,4,Credit Card,Customer_0184,Coimbatore,Professional,46,Bluetooth Speaker,Electronics,2499,595.4
O00715,2026-05-25,C0257,P014,2,0.15,1358.3,5,UPI,Customer_0257,Hyderabad,Professional,18,T-Shirt,Fashion,799,267.79
O00716,2026-02-26,C0102,P023,4,0.05,3036.2,3,Debit Card,Customer_0102,Mumbai,Student,37,Moisturizer,Beauty,799,643.22
O00717,2026-03-01,C0151,P013,1,0.05,1424.05,5,Debit Card,Customer_0151,Coimbatore,Professional,45,Backpack,Accessories,1499,239.92
O00718,2026-04-10,C0083,P013,4,0.15,5096.6,5,UPI,Customer_0083,Chennai,Student,33,Backpack,Accessories,1499,901.28
O00719,2026-06-16,C0252,P021,3,0.0,1497.0,5,Net Banking,Customer_0252,Pune,Student,52,Face Wash,Beauty,499,326.39
O00720,2026-06-12,C0274,P011,3,0.1,8097.3,5,Net Banking,Customer_0274,Coimbatore,Business,31,Running Shoes,Fashion,2999,1354.87
O00721,2026-02-14,C0046,P023,4,0.15,2716.6,4,UPI,Customer_0046,Hyderabad,Professional,18,Moisturizer,Beauty,799,800.22
O00722,2026-05-13,C0008,P013,3,0.15,3822.45,5,Credit Card,Customer_0008,Mumbai,Student,46,Backpack,Accessories,1499,514.43
O00723,2026-05-13,C0102,P026,4,0.1,716.4,5,Debit Card,Customer_0102,Mumbai,Student,37,Notebook,Stationery,199,145.94
O00724,2026-05-05,C0067,P012,4,0.0,9996.0,4,Credit Card,Customer_0067,Coimbatore,Student,20,Casual Sneakers,Fashion,2499,2039.27
O00725,2026-04-23,C0153,P017,2,0.05,14248.1,3,Debit Card,Customer_0153,Pune,Business,25,Study Table,Furniture,7499,3509.7
O00726,2026-02-24,C0102,P029,2,0.05,1708.1,3,Net Banking,Customer_0102,Mumbai,Student,37,Table Clock,Home,899,278.68
O00727,2026-07-03,C0147,P020,1,0.05,4274.05,4,Debit Card,Customer_0147,Mumbai,Business,50,Coffee Maker,Home Appliances,4499,515.24
O00728,2026-07-04,C0242,P010,1,0.15,594.15,5,Cash,Customer_0242,Coimbatore,Business,48,Phone Case,Accessories,699,147.34
O00729,2026-02-23,C0167,P029,2,0.15,1528.3,2,UPI,Customer_0167,Madurai,Student,30,Table Clock,Home,899,216.92
O00730,2026-02-02,C0299,P015,2,0.05,3418.1,5,UPI,Customer_0299,Mumbai,Professional,38,Hoodie,Fashion,1799,910.06
O00731,2026-08-17,C0233,P025,2,0.0,2998.0,4,Credit Card,Customer_0233,Bengaluru,Professional,46,Perfume,Beauty,1499,676.76
O00732,2026-05-13,C0207,P015,4,0.0,7196.0,5,Debit Card,Customer_0207,Pune,Professional,42,Hoodie,Fashion,1799,2134.93
O00733,2026-08-31,C0098,P008,1,0.05,2184.05,4,Cash,Customer_0098,Coimbatore,Business,20,USB-C Hub,Electronics,2299,324.91
O00734,2026-08-11,C0028,P021,4,0.05,1896.2,4,Cash,Customer_0028,Chennai,Student,20,Face Wash,Beauty,499,306.34
O00735,2026-06-03,C0098,P019,2,0.05,1328.1,5,Net Banking,Customer_0098,Coimbatore,Business,20,Water Bottle,Home,699,181.53
O00736,2026-03-09,C0077,P012,2,0.1,4498.2,5,Net Banking,Customer_0077,Pune,Student,33,Casual Sneakers,Fashion,2499,1218.38
O00737,2026-06-01,C0220,P001,1,0.05,1899.05,4,Credit Card,Customer_0220,Mumbai,Professional,30,Wireless Earbuds,Electronics,1999,237.34
